SCHEMA;TABLE_NAME;COLUMN_NAME;CONSTRAINT_TYPE
DELTA;SEG_APOLICEHISTFATDETEXCLUSAO;DATINICIOVIGENCIA;
DELTA;SEG_SINISTRO_LIB;DATAGENDAMENTO;
DELTA;SEG_ATENDIMENTOWEB;IDTERRO;
DELTA;SEG_AUDITORIA_SIN_DESCPROV;CODTIPOSINISTRO;
DELTA;GEN_CLIENTESOCIO;DATFUNDACAO;
DELTA;SEG_REFERENCIAAPOLICETOKIO;NUMAPOLICEANT;
DELTA;SEG_FATURAMENTOBRADESCOARQUIVO;NUMSEQUENCIA;
DELTA;SEG_AVISOMOVIMENTOAZULRETORNO;CODEMPRESAFORNECEDOR;
DELTA;SEG_CONFIGINDICACAOVISTWEB;LOBSCRIPT;
DELTA;SEG_ATENDIMENTOCIDADE;PCTRECLAMACAO;
DELTA;SEG_APOLICEHISTORICO;IDTVISTORIA;
DELTA;SEG_APOLICEHISTFATDETEXCLUSAO;CODEXTERNO;
DELTA;SEG_ATENDIMENTOEMAIL;IDTTIPOMAIL;
DELTA;SEG_DADOSOCORRENCIAEXCLUSAO;DATFIMVIGENCIAAPOLICE;
DELTA;SEG_HISTORICODIVERGENCIA;VALCUSTOATT;
DELTA;GEN_FORNECEDORCONTATO;NUMTELEFONE;
DELTA;GEN_AUDAGRUPCONFIGSOMA;VALNOVO;
DELTA;SEG_CONTATOATENDIMENTO;DSCCONTATO;
DELTA;SEG_CONTRATOREGRASTOYOTA;IDTCAPITAL;
DELTA;SEG_DETALHEPROVISAOMENSAL;NUMANOSERVICO;
DELTA;SEG_SEGURADORACONTATOEMAIL;DSCEMAILCONTATO;
DELTA;SEG_FATURAMENTOREAL;IDTVEICULOIMPORTADO;
DELTA;SEG_CREDENCEXCECAOSM;DATDIAMES;
DELTA;SEG_HISTCONSULTASASCAIXA;DSCERRO;
DELTA;GEN_PRODUTOIMAGEM;DSCTIPOIMAGEM;
DELTA;SEG_ATENDIMENTOAVALIACAODANO;IDTNOTIFICADO;
DELTA;GEN_EMPRESASITEF;DSCTOKENSITEF;
DELTA;SEG_RESUMONEGOCIACAO;VALTARGET;
DELTA;SEG_OCORRENCIASBRADESCO;DSCCEP;
DELTA;GEN_IDENTIFICACAOPAF;TIPOECF;
DELTA;SEG_OCORRENCIASBRADESCO;CODCONTRATO;
DELTA;SEG_DADOSOCORRENCIA;DSCCEP;
DELTA;SEG_FATURAMENTOBRADESCOARQUIVO;CODCOMPANHIA;
DELTA;GEN_PRODUTOPRECO;VALPRODUTOMINIMO;
DELTA;SEG_ITEMENCARGO;CODDOCUMENTO;
DELTA;GEN_AGENCIAITAU;CODCIDADE;
DELTA;GEN_SISTEMAMODULO;NUMVERSAOCRITICA;
DELTA;SEG_FATURAMENTOREAL;IDTVEICULOZERO;
DELTA;SEG_FATURAMENTOSULAMERICA;CODTIPOREGISTRO;
DELTA;GEN_TRANSFPROIBIDA;OBSMOTIVOBLOQUEIO;
DELTA;GEN_CLIENTEFATURAMENTO;NOMCONTATO;
DELTA;SEG_ENVIO_NPS;DATLIMITETRATATIVA;
DELTA;SEG_HISTORICOAPOLICEBRADESCO;DATCANCELAMENTO;
DELTA;SEG_RESPOSTA;DATCADASTRO;
DELTA;SEG_SINISTRO_DESC_PROVIDENCIA;PRCPESOSUP;
DELTA;GEN_NOTAFISCALLOCALIZACAO;DATMERCADORIAENTREGUE;
DELTA;GEN_NOTIFICACAOUSUARIO;DSCSISTEMA;
DELTA;GEN_CLIENTECONTATO;NOMCONTATO;
DELTA;SEG_AGRUPAMENTONOTAFISCAL;DATAGRUPAMENTOMXM;
DELTA;SEG_CONTRATANTEANEXOSCRVALOR;VALTIPOSCRIPT;
DELTA;GEN_AUDCLIENTECREDI;CODTIPOAUDITORIA;
DELTA;SEG_COTACAO;VALMARGEMNEG;
DELTA;SEG_CREDENCIADOPAGAMENTO;IDTDESTINONOTA;
DELTA;SEG_CREDENCIADODEVHIST;DSCOBSERVACAO;
DELTA;SEG_ARQUIVOPROVISAO;CODUF;
DELTA;SEG_AUDITORIA_SIN_ILHA;DSCVALATUAL;
DELTA;SEG_FATURAMENTOFULLMITSUI;CODFATURAMENTO;
DELTA;SEG_CAPACIDADEAGENDEXCECAO;CODEXCECAO;
DELTA;SEG_AUDITORIANEGOCIACAOWEB;CODNEGOCIACAOWEB;
DELTA;GEN_MOTIVOCORRECAOEMPEXCECAO;CODALMOXARIFADOMXM;
DELTA;GEN_TABFIPEANOMODELOHIST;VALVEICULO;
DELTA;GEN_PRODUTOIMAGEMAUDITORIA;DSCAUDITORIA;
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;CODUSUARIO;
DELTA;GEN_LOGPROCESSO;DSCPROCESSO;
DELTA;SEG_GRUPOCONTRATOREGRA;IDTSELECIONADO;
DELTA;SEG_NPSTERCEIROS;DSCCANALCOLETA;
DELTA;SEG_HISTORICOCONSULTAAZUL;DSCCIDADE;
DELTA;SEG_CREDENCIADOPRECADASTRO;OBSPRECADASTRO;
DELTA;SEG_AUDITORIA_SIN_AGRUPA_SCR;DSCAUDITORIA;
DELTA;SEG_FATURAMENTOAGENDAMENTO;DATFIMPROCESSAMENTO;
DELTA;SEG_FATURAMENTOLIBERTY;DATEMISSAO;
DELTA;SEG_FATURAMENTOALFA;VALOR;
DELTA;GEN_AUDITORIAROTEIROVENDA;NOMUSUARIO;
DELTA;GEN_AUDITORIACONHECIMENTO;VALANTERIOR;
DELTA;GEN_IMPORTACAOGENERICA;DSCTEXT11;
DELTA;SEG_RECLAMACAO;CODORIGEMAVALIACAO;
DELTA;GEN_FORNECEDOR;NUMCONTA;
DELTA;GEN_AUDITORIASOLICITACAOCOMPRA;NUMPEDIDO;
DELTA;GEN_EMPRESACONFIGURACAO;QTDPRAZOLIMITE;
DELTA;GEN_HORARIOSERVICOMOVEL;DSCHORARIO;
DELTA;GEN_AUDITORIATIPOOPERACAO;IDTTRANSPORTE;
DELTA;SEG_APURACAOPLACARANALISTA;VALCONTACORRENTE;
DELTA;SEG_ATENDIMENTOWEB;CODTIPORISCO;
DELTA;GEN_NOTIFICACAOUSUARIO;NUMDOCUMENTO;
DELTA;SEG_REGIAOSERVMOVCIDAUDIT;VALANTERIOR;
DELTA;SEG_ARQUIVOPROVISAO;IDTIDENTIDICADORREGISTRO;
DELTA;GEN_PRODUTOFORNECEDORINDICE;VALINDICEAVISTA;
DELTA;GEN_LOGACESSOSISTEMA;NUMVERSAOTELA;
DELTA;SEG_CREDENCIADO;DSCEMAIL;
DELTA;SEG_APOLICEHISTORICO;NUMDETPRODUTO;
DELTA;SEG_APOLICEHISTORICOFATURANF;NUMCNPJ;
DELTA;SEG_LOGARARQUIVOPROVISAO;IDTENVIOEMAIL;
DELTA;SEG_REGIAOSERVICOMOVELCIDADE;IDTTIPOSERVICO;
DELTA;SEG_AGRUPAMENTONOTAFISCAL;NUMAGRUPAMENTOMXM;
DELTA;SEG_AUDITORIATEMPOSERVICO;CODSCRIPT;
DELTA;SEG_OCORRENCIASBRADESCO;DATSERVICO;
DELTA;SEG_HISTORICOCONSULTAMITSUI;DSCPRODUTO;
DELTA;GEN_EMPRESAEMAIL;DSCEMAIL;
DELTA;GEN_CLIENTE;IDTARQUIVOFORNECCIA;
DELTA;SEG_ATENDIMENTOWEB;CODTIPOFRANQUIA;
DELTA;SEG_LIMITEMONETARIOATENDIMENTO;VALVERSAOLIMITEMONETARIO;
DELTA;SEG_ENCOMENDAPRODUTO;VALNOTAFISCAL;
DELTA;SEG_APOLICEITEMAUXILIAR;CODINSPETORIA;
DELTA;GEN_PRODUTOCUSTO;NUMNOTAENTRADA;
DELTA;GEN_AUDAGRUPCONFIGSOMA;DSCAUDITORIA;
DELTA;SEG_APOLICEHISTORICO;IDTORIGEM;
DELTA;SEG_APOLICEHISTORICO;CODCORRENTISTA;
DELTA;SEG_APOLICEITEMAUXILIAR;DSCLOCALSUCURSAL;
DELTA;GEN_PRODUTOGRUPO;CODGRUPORECEBIMENTOINTERGLASS;
DELTA;SEG_FATURAMENTOALFA;CODRAMO;
DELTA;SEG_APOLICEITEMAUXILIAR;DSCFINALIDADEUSO;
DELTA;SEG_FATURAMENTODIFFTMS;QTDPARCELASCIA;
DELTA;GEN_MODELOVEICULO;DSCFAMILIA;
DELTA;SEG_AUDITORIA_SIN_CARGAS2;CODUSUARIO;
DELTA;SEG_FATURAMENTOALLIANZ;NOMSEGURADO;
DELTA;GEN_AUDITORIAUSUARIO;VALANTIGO;
DELTA;GEN_TIPOEMAILEMPRESA;DSCTIPOEMAIL;
DELTA;SEG_AGRUPSCRIPTAJUDA;IDTATIVO;
DELTA;GEN_CLIENTE;DATALTERACAOLIMITE;
DELTA;SEG_AUDITORIA_SIN_EXCLUSOES;DSCVALANTERIOR;
DELTA;GEN_EMPRESA;CODEMPRESAPONTO;
DELTA;SEG_CONFIGTRATAMCAMPOS;NUMAPOLICE;
DELTA;GEN_AUDITORIAESTOQUETRANS;DSCACTION;
DELTA;SEG_FATURAMENTOMAPFRE;CODSEGURADORA;
DELTA;SEG_AUDITORIAAGENDAMENTOSERV;IDTTIPODOCUMENTO;
DELTA;SEG_DADOSOCORRENCIAEXCLUSAO;DATOCORRENCIAQUEBRA;
DELTA;SEG_TIPOFOTOGRAFIA;DSCTIPOFOTOGRAFIAWEB;
DELTA;GEN_XMLNFE;DATAUTORIZACAO;
DELTA;SEG_AUDITORIAAPOLHISTFATNF;VALATUAL;
DELTA;SEG_AUDITORIA_SIN_APURACAOMT;DSCVALANTERIOR;
DELTA;SEG_AUDITORIA_SIN_AGRUPA_SCR;DSCTERMINAL;
DELTA;SEG_APOLICEHISTORICO;DATMOVEMISSAO;
DELTA;SEG_ATENDIMENTOWEBERRO;IDTPASSO;
DELTA;GEN_AUDITORIATIPOOPERACAOEMP;DSCTERMINAL;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;IDTSEXO;
DELTA;SEG_PARAMETROSGARANTIA;CODORDEM;
DELTA;SEG_APOLICEHISTFATDETEXCLUSAO;DSCREGIAORISCO;
DELTA;SEG_DADOSOCORRENCIA;DSCAGENDADOVIA;
DELTA;SEG_FATURAMENTOREAL;DATINICIOVIGENCIA;
DELTA;SEG_HISTORICODIVERGENCIA;DATREFERENCIACIA;
DELTA;GEN_NOTAFISCALLOCALIZACAO;DATRESOLVIDODEPOSITO;
DELTA;SEG_CHECKLISTENTRADA;DSCOBSERVACAO;
DELTA;SEG_SEGURADORAMENSAGEMREPARO;DSCOBSERVACAO;
DELTA;SEG_AGRUPAMENTOITEMPINTADO;CODUSUARIOPAGAMENTO;
DELTA;SEG_MENSAGEM;DATGERACAO;
DELTA;SEG_HISTORICODIVERGENCIA;DATFILTROINICIOOS;
DELTA;SEG_ARQUIVOPROVISAO;NUMAPOLICE;
DELTA;GEN_TAREFAATIVIDADE;DATCANCELAMENTO;
DELTA;SEG_AUDITORIA_SIN_CLASS_META;DSCAUDITORIA;
DELTA;SEG_DADOSOCORRENCIAEXCLUSAO;DATREFERENCIAFINAL;
DELTA;SEG_DADOSOCORRENCIA;IDTCANCELADO;
DELTA;SEG_CONTRATOFAIXAMAPFRE;DATFIMATIVIDADE;
DELTA;GEN_TAREFA;DATGERACAO;
DELTA;SEG_DADOSOCORRENCIA;CODUFSERVICO;
DELTA;SEG_HISTORICOATENDCUSTO;VALOS;
DELTA;SEG_HISTORICODIVERGENCIA;DSCGRUPOSCRIPT;
DELTA;GEN_PRODUTOPRECO;VALPRODUTOTEMPORARIO;
DELTA;GEN_IDENTIFICACAOPAF;CODMD5ARQUIVOTXT;
DELTA;SEG_AUDITORIAAGENDSERVICO;VALANTERIOR;
DELTA;GEN_AUDITORIAEMPRESAESTAB;VALNOVO;
DELTA;SEG_SERVICOMOVELPAREMETRO;NUMTEMPOESPERA;
DELTA;SEG_APOLICEITEMAUXILIAR;IDTMOVIMENTO;
DELTA;SEG_PERGUNTAATENDIMENTO;DSCPERGUNTAATENDICREDENCIADO;
DELTA;SEG_ATENDIMENTOWEB;IDTORDEMREEMBOLSO;
DELTA;SEG_ATENDIMENTOWEB;NOMCONTATO;
DELTA;SEG_CONTRATOREGRASCONFIANCA;DATFIMVIGENCIA;
DELTA;GEN_AUDITORIAROTEIROVENDA;DSCCONTROLE;
DELTA;SEG_FATURAMENTOALLIANZ;DSCESTADOITEM2;
DELTA;SEG_CONFIGTRATAMCAMPOS;CODABATELATEND;
DELTA;GEN_RAMAL;DSCPREFIXO;
DELTA;SEG_ATENDIMENTO;HORASINISTRO;
DELTA;SEG_CLIENTEVIPCPF;CODUSUARIO;
DELTA;GEN_CLIENTEUSUARIOWEB;DSCEMAIL;
DELTA;SEG_EMPRESATRANSITO;DSCHORACHEGADA;
DELTA;GEN_TIPOVALIDACAO;DSCVALIDACAO;
DELTA;GEN_AUDITORIAVENDAINDEVIDA;QTDESTOQUE;
DELTA;GEN_ALIQUOTA;DSCTIPO;
DELTA;SEG_ITEMPREROTEIROSM;DSCHORAFECHA;
DELTA;SEG_DADOSOCORRENCIA;DSCCORRETOR;
DELTA;SEG_REGIAODISPONIBILIDADE;IDTQUINTA;
DELTA;SEG_CANCELARESERVALOG;CODEMPRESA;
DELTA;SEG_HISTORICODIVERGENCIA;DATFILTROINICIOATT;
DELTA;SEG_AUDITORIACONFIGCREDENCIADO;CODCONFIGURACAOATUAL;
DELTA;SEG_FATURAMENTOREAL;DATEMISSAO;
DELTA;SEG_ATENDIMENTO;IDTRECEBEREMAIL;
DELTA;SEG_OCORRENCIASBRADESCO;DSCVEICULO;
DELTA;GEN_CLIENTEROADSHOW;DSCENDERECO;
DELTA;GEN_TAREFAATIVIDADE;CODUSUARIOCANCELAMENTO;
DELTA;SEG_FATURAMENTODIFFALIRO;VALPARCELAATG;
DELTA;SEG_FATURAMENTOREAL;NUMTELEFONE;
DELTA;SEG_AUDITORIAEVENTOATENDIMENTO;DATLIBERACAO;
DELTA;SEG_PAGORDEMREEMBOLSODOCCLI;IDTPENDENTE;
DELTA;GEN_USUARIO;NOMLOGINAD;
DELTA;SEG_DADOSOCORRENCIA;IDTREEMBOLSO;
DELTA;SEG_APOLICEITEM;DATFIMORIGINALTETOSOLAR;
DELTA;SEG_ATENDIMENTOCOMPRADOR;IDTPROCESSONOVO;
DELTA;SEG_SEGMENTOMAPFREBB;DSCSEGMENTO;
DELTA;SEG_ATENDIMENTOCUSTO;IDTTIPODUCMENTO;
DELTA;SEG_FATURAMENTOBRADESCO;NUMAPOLICE;
DELTA;SEG_EVENTOPARAMETRO;DSCSQL;
DELTA;GEN_CIDADE;NUMLATITUDE;
DELTA;SEG_AUDITORIADICIONARIODADOS;OBS;
DELTA;GEN_HORARIO;HORCHEGADAALMOCO;
DELTA;SEG_AUDITCONCESSAOTABELAPRECO;DATFINALCONCESSAO;
DELTA;GEN_TAREFAOCORRENCIA;DSCOCORRENCIA;
DELTA;SEG_RELACAOTITULARAPOLICE;DSCRELACAO;
DELTA;SEG_CREDENCIADO;DSCRESPONSAVELCOMUNICACAO;
DELTA;SEG_PENDENCIASITUACAO;DATACONCLUSAO;
DELTA;SEG_STATUSATENDIMENTO;NOMEXIBICAOWEB;
DELTA;GEN_CLIENTE;DSCORGAOEXPEDITOR;
DELTA;SEG_HISTORICODIVERGENCIA;DSCSUCURSAL;
DELTA;SEG_SITUACAOATENDIMENTO;IDTPENDENCIAFIXA;
DELTA;SEG_TIPOOCORRENCIAATEND;IDTAUTOMATICO;
DELTA;GEN_PRODUTOGRUPO;CODGRUPOMXM;
DELTA;SEG_FATURAMENTOALFA;DATREFERENCIA;
DELTA;SEG_PRODUTOGRUPO;DATCADASTRO;
DELTA;SEG_FATURAMENTODIFFALIRO;NUMAPOLICE;
DELTA;SEG_HISTORICOAPOLICEBRADESCO;NUMCHASSIS;
DELTA;GEN_CUPOMFISCALITEM;VALICMS;
DELTA;GEN_AUDITINTERGLASSTRECHO;VALATUAL;
DELTA;GEN_CIDADEFROTA;QTDFROTA;
DELTA;SEG_RESPOSTAPRODUTO;DATMAPEAMENTO;
DELTA;GEN_ESTOQUELOCALIZACAO;VALALTURA;
DELTA;SEG_FATURAMENTODIFFSASCX;NUMAPOLICE;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;DATREGISTRO;
DELTA;SEG_APOLICESEMCOBRANCAPRORATA;CODPLANO;
DELTA;SEG_APOLICEHISTORICO;VALFRANQUIAPCHOQUE;
DELTA;GEN_AUDITORIATIPOOPERACAOEMP;DSCACTION;
DELTA;GEN_MOTIVOCORRECAOEMPEXCECAO;CODALMOXARIFADOMXMSAIDA;
DELTA;GEN_VISITA;NUMRAMALVISITADO;
DELTA;SEG_DADOSOCORRENCIAEXCLUSAO;IDTSERVICO;
DELTA;GEN_VISUALIZAOBJETO;DESCRICAO;
DELTA;SEG_DADOSOCORRENCIA;DATINICIOVIGENCIAAPOLICE;
DELTA;SEG_SEGURADORA;LOGOMARCA;
DELTA;SEG_FATURAMENTO_C310;DATFIMVIGENCIA;
DELTA;SEG_CABARQUIVOPROVISAOMENSAL;CODFILIALCNPJ;
DELTA;SEG_NPSCONSOLIDADO;CLIENTEVIP;
DELTA;SEG_CLIENTEVIPDOMINIO;DATINCLUSAO;
DELTA;GEN_FORNECEDOR;CODMOEDAMXM;
DELTA;GEN_AUDITORIAVENDAINDEVIDA;CODPRODUTO;
DELTA;SEG_CREDENCIADODEVFOTO;FOTO;
DELTA;GEN_CIDADE;CODCIDADEIBGE;
DELTA;GEN_AUDFAMILIAPELICULA;DSCACAO;
DELTA;SEG_CONTINGENCIADISTRIBUICAO;CODSCRIPT;
DELTA;GEN_LIVROESTOQUE;CODMODELONOTA;
DELTA;SEG_CONTASOLICITACAOCOMPRADOR;QUANTIDADE;
DELTA;SEG_SITUACAOATENDIMENTO;IDTVISIVEL;
DELTA;SEG_APOLICEHISTORICO;DSCMODELEXT;
DELTA;SEG_ITAUFRANQUIA;VALFRANQUIAVIDLATERAL;
DELTA;SEG_AUDITORIAATENDIMENTO;VALANTERIOR;
DELTA;GEN_REGISTROA3;DSCRESULTADO;
DELTA;GEN_MAPADOCSAIDA;CODFORNECEDOR;
DELTA;SEG_VISTORIAITEMPINTADO;IDTENVIADO;
DELTA;SEG_CONTROLENOTAFISCALCRED;DATLOTE;
DELTA;GEN_EMPRESATRANSITO;DSCHORASCORTE;
DELTA;GEN_TRANSFPROIBIDAGRUPO;OBSMOTIVOBLOQUEIO;
DELTA;GEN_IMPORTACAOGENERICA;NUMVAL08;
DELTA;GEN_FORNECEDORDESCONTO;DSCFORMULANEG;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;NUMAPOLICECONCATENADO;
DELTA;SEG_FATURAMENTOALLIANZ;NUMCEP;
DELTA;SEG_HISTORICOCONSULTAMITSUI;CODSEGURADORA;
DELTA;SEG_APOLICEHISTFATDETEXCLUSAO;CODANEXO;
DELTA;SEG_ATDBLOQUEIOLAUDO;VALNEGOCIADO;
DELTA;SEG_FATURAMENTOALLIANZ;IDTVEICULOIMPORTADO;
DELTA;SEG_FATURAMENTOBRADESCO;IDTPROCEDENCIA;
DELTA;SEG_FATURAMENTODIFFALIRO;DATFIMVIGENCIA;
DELTA;SEG_PARAMFATURAMENTOGENERALI;IDTSITUACAO;
DELTA;SEG_SEGURADORAVEICULO;DATULTIMAALTERACAO;
DELTA;SEG_QUALIDADE;DATCANCELAMENTO;
DELTA;SEG_ORDEMSERVICO;IDTENVIOFRANQUIA;
DELTA;GEN_AUDITORIACLIENTEFOTO;DSCAUDITORIA;
DELTA;SEG_ORDEMSERVICO;DATSERVICOMOVEL;
DELTA;SEG_NPSENVIOFTPAZULPORTO;DATENVIOMENSAGEM;
DELTA;GEN_PRODUTO;VALCUSTOMEDIOREAL;
DELTA;SEG_AGRUPAMENTOREGIAOREAL;CODAGRUPAMENTO;
DELTA;SEG_ORDEMSERVICOPAGAMENTONF;CODPROCESSOMXM;
DELTA;SEG_ATENDIMENTOPAGTOSITUACAO;DSCOBSERVACAOSITUACAO;
DELTA;SEG_AUDITORIAPORTAL;VALANTERIOR;
DELTA;GEN_AUDITORIAVENDA;VALANTERIOR;
DELTA;GEN_NOTASERVICO;CODUSUARIO;
DELTA;SEG_CLIENTESERVICO;DATCRIACAO;
DELTA;SEG_ATENDIMENTO;DATFIMVIGENCIAAPOLICE;
DELTA;SEG_CONFIGURACAOUSUARIO;DSCOBSERVACAO;
DELTA;SEG_CHECKLISTENTRADA;DATCADASTRO;
DELTA;GEN_LIVROESTOQUE;NUMLINHA;
DELTA;GEN_PRODUTOIMAGEM;IDTCOPIADOFTP;
DELTA;SEG_ENTIDADEPARAMCOMUNICACAO;DSCNAMESPACE;
DELTA;SEG_CONFIGNEGOCIACAO;IDTSOLICITACAO;
DELTA;GEN_PERFILACESSOAUDITORIA;CODMODULO;
DELTA;SEG_HISTORICOAPOLICEBRADESCO;CANCELADO;
DELTA;SEG_NPSCONSOLIDADO;CODSUCURSAL;
DELTA;GEN_DUPLICATARECEBERPROTESTO;NOMCARTORIO;
DELTA;SEG_COTACAO;DATULTALTERACAO;
DELTA;SEG_CRITERIOS;NUMPONTOMAX;
DELTA;SEG_FATURAMENTOALLIANZ;CODUF;
DELTA;SEG_AGRUPAMENTOREGIAOREAL;DATFINAL;
DELTA;SEG_HISTOCORRENCIASMAPFRE;DSCSERVICO;
DELTA;SEG_SEGURADORA;DSCFAX;
DELTA;SEG_APOLICEHISTORICO;NUMIDENTIFICACAO;
DELTA;SEG_REFERENCIAAPOLICETOKIO;DATREGISTRO;
DELTA;SEG_MODALIDADEFORNECIMENTO;IDTSITUACAO;
DELTA;SEG_DADOSOCORRENCIA;DATCRIACAOOS;
DELTA;SEG_HISTORICOCONSULTAAZUL;NUMCHASSIS;
DELTA;GEN_IMPORTACAOGENERICA;NUMVAL07;
DELTA;SEG_DADOSOCORRENCIA;IDTSERVICO;
DELTA;SEG_FATURAMENTOALFA;DSCEMPRASTREADOR;
DELTA;SEG_SINISTRO_LIB;IDTTIPOPESSOA;
DELTA;GEN_AUDFAMILIAITEMPELICULA;DATAUDITORIA;
DELTA;SEG_FATURAMENTOOCORRENCIA;DATREFERENCIAINICIAL;
DELTA;SEG_APOLICEITEMAUXILIAR;QTDPARCELAS;
DELTA;SEG_AUDITAPOLICEFATURAMENTO;CODITEM;
DELTA;SEG_NPSCONSOLIDADO;CODATENDIMENTO;
DELTA;SEG_MOTIVORETORNOCONFIG;DSCSCRIPTFINALTRATADO;
DELTA;SEG_AUDITORIASEGVEICULO;DSCOBSERVACAOALTERACAO;
DELTA;GEN_CLIENTE;CODTIPOVENDAPREFERENCIAL;
DELTA;GEN_NOTAFISCALLOCALIZACAO;VALNOTACLIENTE;
DELTA;SEG_NEGOCIACAOWEBCREDHIST;IDTNECESSITACONFIRMACAO;
DELTA;SEG_EVENTOATENDIMENTO;VALFRANQUIAPAGO;
DELTA;SEG_SINISTRO_LIB;CODUFSINISTRO;
DELTA;GEN_AUDITORIAA3PLANOACAO;CODREGISTROA3;
DELTA;GEN_CUPOMFISCAL;VALBASEPIS;
DELTA;SEG_FATURAMENTOALFA;DSCPRESTADORA;
DELTA;GEN_PRODUTO;DATSITUACAO;
DELTA;SEG_QUALITEMAUDITORIA;DATAUDITORIA;
DELTA;GEN_CLIENTE;DSCEMAIL;
DELTA;GEN_SOLICITACAOCOMPRA;DATPECAEMBO;
DELTA;SEG_SINISTRO_CARGA_SII;IDTVETROPAR;
DELTA;SEG_CONTRATOREGIAORISCO;DATFINAL;
DELTA;SEG_NEGOCIACAOFROTA;DSCNOMAUTORIZACAO;
DELTA;GEN_AUDITSAIDAINTMOTTPEMP;DATAUDITORIA;
DELTA;SEG_HISTORICOAPOLICEBRADESCO;HORAINCLUSAO;
DELTA;GEN_AUDITORIALISTAGEM;DATIMPRESSAO;
DELTA;GEN_CLIENTETEMP;DSCEMAIL;
DELTA;GEN_AUDITORIAVENDAINDEVIDA;QTDTRANSICAO;
DELTA;SEG_REQUISICAOYOUSESEG;CODLOTE;
DELTA;GEN_AUDITORIANOTA;VALANTERIOR;
DELTA;SEG_QUALITEMAUDITORIA;DSCUSER;
DELTA;GEN_PRODUTOGRUPO;IDTGERARSALDO;
DELTA;SEG_CREDENCIADONOTAFISCAL;DATENVIOMXM;
DELTA;GEN_AUDITORIATIPOOPERACAO;IDTPESSOA;
DELTA;SEG_ORDEMSERVICO;DSCBAIRRORESIDE;
DELTA;GEN_TRANSFERENCIA;CODBARRAS;
DELTA;SEG_MODALIDADEFORNAUDITORIA;DSCVALORANTERIOR;
DELTA;SEG_AUDITORIADIVERGFRANQUIA;VALATUAL;
DELTA;SEG_AVALIACAODANOSPARAMETRO;NUMDIASCANCELAMENTO;
DELTA;SEG_SINISTRO_LIB;NUMDDDCLIENTE;
DELTA;GEN_ACESSOUSUARIOAPPS;DSCCHAVESENHA;
DELTA;GEN_TIPOTAREFA;DSCOBSERVACAO;
DELTA;GEN_AUDITORIATIPOOPERACAO;IDTSEGURADORA;
DELTA;SEG_AVISOMOVIMENTOALLIANZ;DATULTIMAATUALIZACAO;
DELTA;SEG_HISTCONSULTASASCAIXA;NUMCHASSIS;
DELTA;SEG_AUDITORIASEGVEICULO;DSCVEICULOATUAL;
DELTA;SEG_HISTCONSULTASASCAIXA;NUMANOMODELO;
DELTA;SEG_CAPACIDADEAGENDEXCECAO;IDTTIPOAGENDA;
DELTA;SEG_NPSCONSOLIDADO;IDTAPURACAORESULTADO;
DELTA;SEG_APOLICEITEMAUXILIAR;CODEMPRESA;
DELTA;SEG_TIPOOCORRENCIAATEND;IDTPORTALQUALIDADE;
DELTA;SEG_FATURAMENTODIFFBRADESCO;DSCREGIAORISCOCIA;
DELTA;SEG_APOLICEHISTORICOFATURA;DSCEMAILNOTIFICACAO;
DELTA;SEG_CONTRATOPLANO;QTDANOSBLINDADOS;
DELTA;SEG_LOG_ACOMPANHAMENTO;CODATENDIMENTO;
DELTA;SEG_AUDITORIADIVERGCONSULTA;DATINICIALOS;
DELTA;SEG_MENSAGEMTIPOFRANQUIA;IDTBLINDADO;
DELTA;GEN_AUDITORIAMODELOVEICULO;VALNOVO;
DELTA;SEG_AVISOMOVIMENTOAZULRETORNO;DATLOTEFATURAMENTO;
DELTA;SEG_AUDITORIACONFRELUNIDADES;DATOCORRENCIA;
DELTA;SEG_ATENDIMENTO;IDTPAENVIADAREEMBOLSO;
DELTA;SEG_AUDITORIAMODCREDITEM;DSCCAMPO;
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTTIPOPRODUTO;
DELTA;SEG_APOLICEITEM;CODUF;
DELTA;SEG_SOLICITACOESCONSULTAPA;DSCNOMESOCIAL;
DELTA;SEG_APOLICEHISTORICO;DATPROCESSAMENTO;
DELTA;SEG_CABARQUIVOPROVISAOMENSAL;QTDSERVICOS;
DELTA;SEG_FATURAMENTOSULAMERICA;NUMCFA;
DELTA;SEG_FATURAMENTOALFAC310;NUMPARCELA;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;IDTAPOLICEFROTA;
DELTA;GEN_GRUPOCLIENTE;VALMULTIPLO;
DELTA;SEG_AUDCONFIGTRATAMCAMPOS;DSCMENSAGEM;
DELTA;SEG_FILTROCONFIGAGRUPOCORR;NUMORDEMEXIBICAO;
DELTA;SEG_APOLICEHISTORICO;DATINICIOVIGENCIA;
DELTA;SEG_FATURAMENTOALFAC310;QTDLINHAS;
DELTA;SEG_MANUTENCAOVIGENCIAITEM;CODTIPOCONTRATO;
DELTA;SEG_ATENDIMENTORESPOSTAPROD;DSCOBSERVACAO;
DELTA;SEG_IMPORTANCIASEGURADO;VALMAXIMOINDENIZAVEL;
DELTA;SEG_FATURAMENTOOCORRENCIA;CODSCRIPT;
